json_answer,url
"{
                ""products"": [{
                    ""Product Name"": ""NA"",
                    ""MRP"": ""1275.00"",
                    ""Expiry Date"": ""11/25"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }, {
                    ""Product Name"": ""metrogyl DC Gel forte"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""20 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/94.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Nivea soft light moisturising cream"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                },{
                    ""Product Name"": ""Apollo Pharmacy Refreshing Pure Rose Water"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/95.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Colgate Pain Out Dental Gel"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }, {
                    ""Product Name"": ""metrogyl DG Gel forte"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""20 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/96.jpg
"{
                ""products"": [{
                    ""Product Name"": ""mama earth Kajal"",
                    ""MRP"": ""499.00"",
                    ""Expiry Date"": ""01/25"",
                    ""Net Content"": ""1.2 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/97.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Boroline SX"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }, {
                    ""Product Name"": ""metrogyl DG Gel forte"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""20 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/98.jpg
"{
                ""products"": [{
                    ""Product Name"": ""mama earth Kajal"",
                    ""MRP"": ""499.00"",
                    ""Expiry Date"": ""01/25"",
                    ""Net Content"": ""1.2 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/99.jpg
"{
                ""products"": [{
                    ""Product Name"": ""NA"",
                    ""MRP"": ""125.00"",
                    ""Expiry Date"": ""10/26"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/100.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Kama Ayurveda Nalpamaradi Skin Brightening Oil"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""8 ml"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/101.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Himalaya Baby Derma Cream with Pure Cow Ghee"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/102.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Dot & Key Skincare Strawberry Dew in-The-Spotlight Strobe Cream"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""30 ml"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/103.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Himalaya Baby Derma Cream with Pure Cow Ghee"",
                    ""MRP"": ""125.00"",
                    ""Expiry Date"": ""08/27"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/104.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Colgate Pain Out Dental Gel"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/105.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Himalaya Baby Derma Cream with Pure Cow Ghee"",
                    ""MRP"": ""125.00"",
                    ""Expiry Date"": ""08/27"",
                    ""Net Content"": ""50 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/106.jpg
"{
                ""products"": [{
                    ""Product Name"": ""metrogyl DG Gel forte"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""20 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/107.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Himalaya Baby Derma Cream with Pure Cow Ghee"",
                    ""MRP"": ""125.00"",
                    ""Expiry Date"": ""08/27"",
                    ""Net Content"": ""50 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/108.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Healwell Graphites Cream"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""25 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/109.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Nivea soft light moisturising cream"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/110.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Wheezal Homeopathy Petroleum Cream"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""25 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/111.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Nivea soft skin cream"",
                    ""MRP"": ""52.00"",
                    ""Expiry Date"": ""07/27"",
                    ""Net Content"": ""25 ml"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/112.jpg
"{
                ""products"": [{
                    ""Product Name"": ""NA"",
                    ""MRP"": ""100.00"",
                    ""Expiry Date"": ""03/26"",
                    ""Net Content"": ""80 ml"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/113.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Apollo Pharmacy Refreshing Pure Rose Water"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/114.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Secalia Lotion"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""100 ml"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/115.jpg
"{
                ""products"": [{
                    ""Product Name"": ""NA"",
                    ""MRP"": ""299.00"",
                    ""Expiry Date"": ""12/25"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/116.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Cetaphil DAM Daily Advance Ultra Hydrating Lotion"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""100 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/117.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Secalia Lotion"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""100 ml"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/118.jpg
"{
                ""products"": [{
                    ""Product Name"": ""NA"",
                    ""MRP"": ""248.00"",
                    ""Expiry Date"": ""12/25"",
                    ""Net Content"": ""100 ml"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/119.jpg
"{
                ""products"": [{
                    ""Product Name"": ""NA"",
                    ""MRP"": ""1275.00"",
                    ""Expiry Date"": ""11/25"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/120.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Mother Sparsh Baby Face & Body Butter"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/121.jpg
"{
                ""products"": [{
                    ""Product Name"": ""aroma magic vitamin c day cream"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""200 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/122.jpg
"{
                ""products"": [{
                    ""Product Name"": ""NA"",
                    ""MRP"": ""399.00"",
                    ""Expiry Date"": ""08/26"",
                    ""Net Content"": ""50 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/123.jpg
"{
                ""products"": [{
                    ""Product Name"": ""NA"",
                    ""MRP"": ""399.00"",
                    ""Expiry Date"": ""08/26"",
                    ""Net Content"": ""50 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/124.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Boroline Antiseptic Ayurvedic Cream"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""40 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/125.jpg
"{
                ""products"": [{
                    ""Product Name"": ""NA"",
                    ""MRP"": ""99.00"",
                    ""Expiry Date"": ""11/25"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/126.jpg
"{
                ""products"": [{
                    ""Product Name"": ""troikaa"",
                    ""MRP"": ""99.00"",
                    ""Expiry Date"": ""11/25"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/127.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Boroline SX"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/128.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Tess Triamcinolone Acetonide Buccal Paste"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/129.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Rheumacur Plus"",
                    ""MRP"": ""250.00"",
                    ""Expiry Date"": ""10/29"",
                    ""Net Content"": ""200 ml"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/130.jpg
"{
                ""products"": [{
                    ""Product Name"": ""NA"",
                    ""MRP"": ""250.00"",
                    ""Expiry Date"": ""10/29"",
                    ""Net Content"": ""200 ml"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/131.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Rheumacur Plus"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""200 ml"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/132.jpg
"{
                ""products"": [{
                    ""Product Name"": ""GHL'S WARTO-CORNS Lotion"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/133.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Good Day Cshew Cookies"",
                    ""MRP"": ""10.00"",
                    ""Expiry Date"": ""27/05/25"",
                    ""Net Content"": ""60 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/134.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Good Day Cshew Cookies"",
                    ""MRP"": ""10.00"",
                    ""Expiry Date"": ""27/05/25"",
                    ""Net Content"": ""60 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/135.jpg
"{
                ""products"": [{
                    ""Product Name"": ""वार्टो कॉर्न्स लोशन"",
                    ""MRP"": ""80.00"",
                    ""Expiry Date"": ""07/28"",
                    ""Net Content"": ""10 ml"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/136.jpg
"{
                ""products"": [{
                    ""Product Name"": ""NA"",
                    ""MRP"": ""10.00"",
                    ""Expiry Date"": ""27/05/25"",
                    ""Net Content"": ""60 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/137.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Britannia Good Day Cashew Cookies"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/138.jpg
"{
                ""products"": [ {
                    ""Product Name"": ""Surf excel easy wash"",
                    ""MRP"": ""10.00"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""75 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/139.jpg
"{
                ""products"": [{
                    ""Product Name"": ""NA"",
                    ""MRP"": ""10.00"",
                    ""Expiry Date"": ""09/25"",
                    ""Net Content"": ""3.2 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/140.jpg
"{
                ""products"": [{
                    ""Product Name"": ""surf excel easy wash"",
                    ""MRP"": ""10.00"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/141.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Nescafe Classic Coffee"",
                    ""MRP"": ""10.00"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/142.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Britannia 50 50 Maska Chaska"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/143.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Britannia 50 50"",
                    ""MRP"": ""10.00"",
                    ""Expiry Date"": ""06/05/25"",
                    ""Net Content"": ""40.5g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/144.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Britannia 50 50"",
                    ""MRP"": ""10.00"",
                    ""Expiry Date"": ""06/05/25"",
                    ""Net Content"": ""40.5g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/145.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Britannia Good Day"",
                    ""MRP"": ""40.00"",
                    ""Expiry Date"": ""05/04/25"",
                    ""Net Content"": ""200 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/146.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Britannia Good Day"",
                    ""MRP"": ""40.00"",
                    ""Expiry Date"": ""05/04/25"",
                    ""Net Content"": ""200 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/147.jpg
"{
                ""products"": [{
                    ""Product Name"": ""NA"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""03/04/25"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/148.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Bourn Vita"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""03/04/25"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/149.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Maggi noodles"",
                    ""MRP"": ""15.00"",
                    ""Expiry Date"": ""07/25"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/150.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Maggi"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""70 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/151.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Bourn Vita"",
                    ""MRP"": ""30.00"",
                    ""Expiry Date"": ""03/04/25"",
                    ""Net Content"": ""75 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/152.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Tata Tea Premium"",
                    ""MRP"": ""40.00"",
                    ""Expiry Date"": ""01/10/25"",
                    ""Net Content"": ""100 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/153.jpg
"{
                ""products"": [,{
                    ""Product Name"": ""Haldiram's Bhujia"",
                    ""MRP"": ""58.00"",
                    ""Expiry Date"": ""10/04/25"",
                    ""Net Content"": ""200 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/154.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Apollo Pharmacy Purifying Neem Tulsi Facewash"",
                    ""MRP"": ""80.00"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""75 ml"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/155.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Haldiram's Bhujia"",
                    ""MRP"": ""58.00"",
                    ""Expiry Date"": ""10/04/25"",
                    ""Net Content"": ""200 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/156.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Haldiram's Bhujia"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/157.jpg
"{
                ""products"": [{
                    ""Product Name"": ""NA"",
                    ""MRP"": ""58.00"",
                    ""Expiry Date"": ""10/04/25"",
                    ""Net Content"": ""200 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/158.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Haldiram's Bhujia"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/159.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Amul Butter"",
                    ""MRP"": ""60.00"",
                    ""Expiry Date"": ""25/09/25"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/160.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Apollo Pharmacy Neem Tulsi Facewash"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/161.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Amul Butter"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""100 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/162.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Amul Pasteurised Butter"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/163.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Amul Butter"",
                    ""MRP"": ""60.00"",
                    ""Expiry Date"": ""25/09/25"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/164.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Himalaya Guduchi Immunity Wellness"",
                    ""MRP"": ""240.00"",
                    ""Expiry Date"": ""06/27"",
                    ""Net Content"": ""60 tablets"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/165.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Himalaya Pure Herbs Guduchi Immunity Wellness"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""60 tablets"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/166.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Tata Tea Premium"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/167.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Haldiram's Chips Classic Salted"",
                    ""MRP"": ""10.00"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""NA"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/168.jpg
"{
                ""products"": [{
                    ""Product Name"": ""NA"",
                    ""MRP"": ""10.00"",
                    ""Expiry Date"": ""22/04/25"",
                    ""Net Content"": ""30 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/169.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Tata Tea Premium"",
                    ""MRP"": ""40.00"",
                    ""Expiry Date"": ""01/10/25"",
                    ""Net Content"": ""100 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/170.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Haldiram's Chips Classic Salted"",
                    ""MRP"": ""10.00"",
                    ""Expiry Date"": ""22/04/25"",
                    ""Net Content"": ""30 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/171.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Tata Tea Premium"",
                    ""MRP"": ""40.00"",
                    ""Expiry Date"": ""01/10/25"",
                    ""Net Content"": ""100 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/172.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Haldiram's Chips Classic Salted"",
                    ""MRP"": ""10.00"",
                    ""Expiry Date"": ""22/04/25"",
                    ""Net Content"": ""30 g"",
                    ""Quantity"": 1
                }, {
                    ""Product Name"": ""Britannia 50 50"",
                    ""MRP"": ""10.00"",
                    ""Expiry Date"": ""06/05/25"",
                    ""Net Content"": ""40.5 g"",
                    ""Quantity"": 1
                },]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/173.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Surf excel easy wash"",
                    ""MRP"": ""10.00"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""75 g"",
                    ""Quantity"": 1
                },{
                    ""Product Name"": ""Bourn Vita"",
                    ""MRP"": ""30.00"",
                    ""Expiry Date"": ""03/04/25"",
                    ""Net Content"": ""75 g"",
                    ""Quantity"": 1
                },{
                    ""Product Name"": ""Haldiram's Bhujia"",
                    ""MRP"": ""58.00"",
                    ""Expiry Date"": ""10/04/25"",
                    ""Net Content"": ""200 g"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/174.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Calpol 500"",
                    ""MRP"": ""16.65"",
                    ""Expiry Date"": ""07/25"",
                    ""Net Content"": ""15 tablets"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/175.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Crocin Advance"",
                    ""MRP"": ""19.93"",
                    ""Expiry Date"": ""03/25"",
                    ""Net Content"": ""20 tablets"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/176.jpg
"{
                ""products"": [{
                    ""Product Name"": ""P-500 Tablets"",
                    ""MRP"": ""14.95"",
                    ""Expiry Date"": ""04/26"",
                    ""Net Content"": ""15 tablets"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/177.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Augmentin 375"",
                    ""MRP"": ""NA"",
                    ""Expiry Date"": ""NA"",
                    ""Net Content"": ""10 tablets"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/178.jpg
"{
                ""products"": [{
                    ""Product Name"": ""Calpol 500"",
                    ""MRP"": ""16.65"",
                    ""Expiry Date"": ""07/25"",
                    ""Net Content"": ""15 tablets"",
                    ""Quantity"": 1
                }]
            }",https://raw.githubusercontent.com/AnamtaRehman/dataset/refs/heads/main/179.jpg
